customer_id,first_name,last_name,email,phone,age,city,country,job_title,salary,registration_date,last_login,orders_count,total_spent,customer_segment,is_active,department
392,Jenna,Henderson,josephdavis@example.com,(336)990-3628,78,Edwardsfurt,Sweden,Museum/gallery conservator,137216,2024-01-07,2025-09-03 05:14:19.363486,42,242.57,Bronze,False,Marketing
393,Deborah,Lee,garciamichael@example.com,2346281139,71,New James,Vanuatu,Amenity horticulturist,112667,2024-03-02,2025-08-12 16:03:46.007349,14,339.84,Silver,True,Marketing
394,Ashley,Williams,uwilliams@example.org,805-346-8356x5215,50,North Brenda,Hong Kong,Publishing rights manager,89770,2024-11-10,2025-09-04 16:17:38.233177,23,302.25,Platinum,False,IT
395,Kelly,Hernandez,omiller@example.org,001-733-622-8898x572,18,Cindychester,Armenia,Naval architect,99758,2024-03-01,2025-09-09 00:40:52.618708,35,2056.69,Bronze,False,Finance
396,Catherine,Rubio,adavis@example.org,001-748-717-1752x42149,80,North Haroldmouth,Eritrea,Public librarian,67576,2025-08-24,2025-09-02 00:17:59.390341,1,2511.08,Platinum,True,IT
397,Scott,Glass,bonillatracy@example.com,966-692-7589x5516,76,New Tiffanyton,Saint Vincent and the Grenadines,Financial risk analyst,42624,2025-02-01,2025-08-26 22:36:38.645653,33,744.49,Silver,False,Sales
398,Eric,Garcia,zmoore@example.org,367.315.7787,35,Lake Daniel,Uzbekistan,Occupational psychologist,134193,2025-03-23,2025-08-16 02:27:12.831607,25,395.1,Platinum,False,Finance
399,Mark,Stewart,vlewis@example.com,747-208-2723,33,Brownstad,Somalia,Planning and development surveyor,121388,2025-08-24,2025-08-16 12:29:50.794133,14,1499.87,Bronze,True,IT
400,Jason,Johnson,onelson@example.org,521-646-1476,43,Port Brian,Ukraine,Phytotherapist,79710,2024-05-16,2025-09-01 17:07:16.323181,24,2763.51,Bronze,True,Operations
401,Franklin,Bailey,iolson@example.net,(365)496-0893,28,Elizabethmouth,American Samoa,Dentist,40837,2025-06-25,2025-09-07 03:11:03.883200,31,4226.65,Gold,True,Finance
402,Victor,Stewart,ubaker@example.org,827.591.0336x829,76,Jasonborough,Philippines,Technical author,35577,2025-08-07,2025-08-21 05:25:08.627971,14,1057.09,Platinum,False,IT
403,Michael,Turner,wayne17@example.net,866.755.8685x127,77,New Brooke,Mauritius,Press photographer,39744,2024-06-13,2025-09-04 11:18:01.449519,43,4627.92,Bronze,True,Sales
404,Haley,Kim,jacqueline11@example.org,909-261-7981,19,Melissaborough,Czech Republic,"Programme researcher, broadcasting/film/video",57152,2024-10-16,2025-08-13 13:16:30.864719,37,720.96,Platinum,True,Sales
405,Melissa,Sampson,tammy76@example.net,001-260-853-8444x463,28,North Anthonystad,Tajikistan,"Scientist, physiological",103919,2025-04-30,2025-08-28 02:47:43.187583,15,2833.48,Platinum,False,HR
406,Matthew,Haley,zallen@example.org,+1-860-596-2626x582,66,Lake Lauriehaven,British Indian Ocean Territory (Chagos Archipelago),Technical author,126959,2025-04-04,2025-09-04 09:48:59.643419,8,3952.49,Bronze,False,IT
407,Courtney,Green,stacyharris@example.org,8602920981,24,South Cynthia,Slovakia (Slovak Republic),Materials engineer,87290,2024-01-23,2025-08-29 16:39:02.889296,14,4193.37,Gold,False,Sales
408,Jeffrey,Lee,jessicaroman@example.com,001-440-641-2091x17911,19,Patricialand,Belarus,"Research officer, trade union",113115,2025-05-18,2025-09-06 11:59:31.983175,17,3917.74,Platinum,False,Marketing
409,Jared,Garcia,gutierreztommy@example.net,236-465-7224,40,North Theresastad,Liberia,Visual merchandiser,102487,2024-11-20,2025-08-10 06:26:41.726161,24,2159.24,Platinum,True,Finance
410,Aimee,Scott,leeanthony@example.org,682.935.1305x23124,36,North Michael,Micronesia,Hospital pharmacist,134602,2024-08-15,2025-09-03 09:19:22.407440,15,3565.54,Bronze,False,Marketing
411,Ryan,Potts,johngonzalez@example.net,661-799-4237x676,42,New Patrickborough,Montenegro,Manufacturing engineer,123280,2024-06-08,2025-08-29 02:22:38.427807,50,3169.5,Platinum,False,Sales
412,Caleb,Jackson,rubiojohnny@example.com,398-556-0125x6253,24,Nathanmouth,British Virgin Islands,Acupuncturist,41995,2024-04-28,2025-08-10 10:40:59.455032,0,4714.8,Platinum,False,Sales
413,Mark,Marshall,rachel81@example.com,793-783-1849x1966,24,East Brandon,Lithuania,Research scientist (physical sciences),47367,2023-10-13,2025-08-18 08:24:48.850149,5,936.96,Platinum,False,IT
414,David,Chavez,brittany39@example.org,209-307-4260x8805,19,Davischester,Saint Kitts and Nevis,Illustrator,41746,2024-03-27,2025-09-01 17:29:34.388082,22,2771.1,Gold,False,IT
415,Richard,Hawkins,troy06@example.com,001-377-715-9103x002,36,Perezland,Comoros,"Merchandiser, retail",84238,2025-04-27,2025-08-26 05:52:35.293124,24,3895.85,Silver,True,Operations
416,Adam,Watts,greenkristen@example.org,4419459642,42,East Luisberg,Sao Tome and Principe,Television/film/video producer,52216,2025-06-18,2025-09-08 02:14:11.594770,8,1344.59,Gold,False,Marketing
417,Robert,Griffin,boydjohn@example.com,+1-374-357-3144x15833,22,Browntown,Paraguay,"Engineer, technical sales",51916,2024-08-16,2025-08-21 16:04:40.096349,27,1379.81,Gold,False,IT
418,Tony,Peterson,kathleen47@example.net,(581)823-5679,41,North Joshua,Chad,Information systems manager,62990,2025-08-04,2025-08-27 10:26:55.995964,15,3604.5,Platinum,True,HR
419,Curtis,Murray,mcgeejohn@example.com,(340)778-7541,24,Lewisfurt,Macao,Plant breeder/geneticist,47758,2024-09-14,2025-08-11 17:06:27.130824,19,33.84,Platinum,False,Finance
420,Joseph,Davis,bdennis@example.org,536-329-4897x8610,42,North Brian,Argentina,Teaching laboratory technician,135391,2024-03-21,2025-08-12 02:14:40.424289,21,2201.11,Platinum,True,Sales
421,Craig,Perez,gmyers@example.org,001-947-632-3549x4012,38,East Leslie,Bangladesh,Dietitian,109064,2024-01-23,2025-09-06 02:44:25.023062,44,1004.26,Gold,True,HR
422,Donald,Smith,bpatterson@example.org,312-209-5790x737,79,New Erinport,Syrian Arab Republic,Estate agent,71830,2024-09-26,2025-08-15 03:17:37.879679,18,3674.37,Platinum,True,Sales
423,Dwayne,Davis,linda57@example.com,001-958-347-4570x5458,42,Ginatown,Cameroon,Paediatric nurse,66739,2025-05-26,2025-08-29 21:34:43.038744,50,1964.68,Bronze,True,Finance
424,Donald,Jimenez,beckydominguez@example.com,(731)736-1487x824,52,Lawrenceview,Georgia,"Engineer, aeronautical",53583,2023-10-09,2025-08-25 17:17:25.483843,43,3838.09,Bronze,False,Operations
425,Matthew,Salazar,kpope@example.com,910-672-7284x9824,31,Port Kennethmouth,Armenia,"Engineer, water",87469,2024-04-02,2025-08-27 21:50:45.634130,18,4156.41,Bronze,False,Operations
426,Brian,Torres,abell@example.org,325-648-8214x236,49,North Thomas,Guinea,Fish farm manager,48242,2025-04-24,2025-08-29 05:30:23.729492,40,1514.16,Gold,True,Operations
427,Roberto,Rasmussen,orozcosamantha@example.net,629-665-9234x2683,45,West Ashleymouth,Mayotte,"Education officer, museum",133425,2024-06-09,2025-09-05 09:29:52.473878,24,369.83,Platinum,False,Finance
428,Samuel,Taylor,gbenson@example.net,001-857-356-7667x080,50,New Rebecca,Solomon Islands,Financial manager,143984,2024-11-06,2025-08-21 07:28:28.106261,44,2091.5,Bronze,False,Operations
429,Christine,Yoder,brian62@example.com,+1-907-787-0104x15914,75,North Joyhaven,Saint Vincent and the Grenadines,Astronomer,136469,2025-02-02,2025-08-25 14:32:40.365556,34,2969.1,Bronze,True,Marketing
430,Anna,Coffey,jeffreylowe@example.org,340-579-3110x2918,60,North Thomas,Syrian Arab Republic,Risk analyst,117122,2024-07-29,2025-08-11 18:54:16.995255,22,831.69,Bronze,False,Sales
431,David,Sullivan,loriskinner@example.net,597-991-6202x232,79,Robertsville,Namibia,"Research officer, government",134363,2024-06-03,2025-08-18 08:57:54.055458,27,529.72,Bronze,False,Marketing
432,Paul,Marsh,bbutler@example.org,2479196094,50,West Sydneymouth,Turkmenistan,Proofreader,127891,2024-03-29,2025-09-08 13:41:49.553489,33,2789.97,Silver,False,Sales
433,Michael,Foley,michaelmccarthy@example.com,812.925.9572x44617,43,New Jeanette,Madagascar,Secondary school teacher,90694,2024-03-16,2025-08-31 01:13:40.484702,49,3397.78,Silver,False,IT
434,Brianna,Carpenter,bjones@example.net,(331)417-7533,48,Camposchester,Uzbekistan,Bonds trader,43703,2023-10-24,2025-08-17 15:10:58.136627,18,2079.88,Bronze,True,Operations
435,Benjamin,Brady,mhines@example.net,5255176298,27,Travisport,Czech Republic,"Engineer, drilling",75656,2025-03-04,2025-08-23 03:21:35.318112,19,1715.33,Silver,False,Sales
436,Allison,Tyler,perkinscrystal@example.net,330-720-5698,48,Lake Jessica,United States Minor Outlying Islands,"Secretary, company",42795,2024-09-05,2025-09-04 02:09:52.339759,28,3609.97,Platinum,False,IT
437,Ashley,Wells,michael82@example.org,566.219.1284x117,37,Andrewport,Uzbekistan,Food technologist,35856,2024-06-20,2025-08-20 20:31:34.264584,45,575.43,Gold,True,Operations
438,Monique,Moore,charles93@example.net,+1-284-769-0819x740,69,Greenmouth,Tuvalu,Barrister's clerk,51542,2023-12-19,2025-08-26 12:44:14.405063,47,1219.56,Silver,True,Sales
439,Jessica,Glass,youngcharles@example.net,+1-205-316-9918x724,53,South Williamstad,Jersey,Purchasing manager,85885,2024-04-17,2025-09-04 14:42:52.438337,29,1159.28,Platinum,True,Marketing
440,Teresa,Smith,johnsonkimberly@example.org,+1-496-808-7066,58,Dunnville,Kazakhstan,Commercial/residential surveyor,116154,2025-06-25,2025-09-08 14:15:33.571387,27,1977.91,Silver,False,Finance
441,Michael,Lee,phull@example.org,590-236-8900,45,North Davidburgh,Finland,Armed forces logistics/support/administrative officer,80965,2024-04-25,2025-08-28 04:34:26.307232,0,3523.68,Silver,False,Operations
442,Pamela,Bolton,catherinemendoza@example.org,+1-511-648-3753x74584,69,Heidihaven,Bosnia and Herzegovina,Audiological scientist,134334,2024-05-19,2025-08-22 10:38:05.354128,4,2886.74,Silver,False,Sales
443,Stephanie,Tucker,harrisderrick@example.net,948.931.5203,30,North Victorton,Faroe Islands,Health physicist,89972,2024-11-12,2025-08-19 03:07:54.100212,7,1311.77,Platinum,False,Finance
444,Tammy,Brown,ysimpson@example.com,703.236.2680x408,42,Sandraview,Sudan,"Therapist, art",110125,2024-02-14,2025-08-10 22:31:22.598598,25,2935.02,Gold,False,HR
445,Jessica,Howell,vpatton@example.org,686-448-7699,57,Mcdonaldbury,Bulgaria,"Administrator, local government",52613,2024-04-01,2025-08-30 14:18:19.913465,43,3529.94,Gold,True,Operations
446,Joshua,Lutz,matthew60@example.net,954-949-0149x542,26,South Alanton,Guinea-Bissau,Quantity surveyor,71049,2024-12-18,2025-08-26 19:35:32.999530,7,1192.86,Bronze,True,Sales
447,Ricky,Riley,hillcheryl@example.com,472-444-4723,62,East Dannyton,Colombia,Risk manager,48528,2025-05-30,2025-08-27 12:21:20.734472,32,1942.32,Silver,False,HR
448,Bobby,Love,lynnvictoria@example.com,9583093511,29,East Jamesshire,Holy See (Vatican City State),Pathologist,93788,2023-10-31,2025-08-22 21:53:48.056040,40,2686.9,Silver,True,HR
449,Justin,Johnson,matthew65@example.com,790-725-0429x0193,36,South Mariah,Antigua and Barbuda,Dealer,48388,2024-06-13,2025-09-09 01:15:55.647278,11,1572.9,Platinum,True,Sales
450,Christian,Jones,arianacuevas@example.net,+1-968-718-0978,78,Jamesshire,French Polynesia,Financial planner,31256,2024-05-06,2025-09-03 02:07:07.432059,31,682.67,Platinum,False,HR
451,Tiffany,Hall,kaitlin13@example.com,001-865-515-8815x7937,61,New John,United States of America,Orthoptist,94451,2025-01-13,2025-08-30 02:17:03.676254,26,3550.71,Platinum,False,Marketing
452,Catherine,Flynn,lee16@example.com,329.473.2702x16487,23,Port Ryanburgh,Barbados,Consulting civil engineer,104107,2024-09-19,2025-08-25 23:56:14.695593,1,3979.4,Silver,False,IT
453,Paul,Henderson,richardhawkins@example.net,915-859-9910x1576,35,Katherineberg,Saint Martin,"Education officer, museum",59470,2025-02-19,2025-08-27 19:18:58.676510,34,1443.35,Platinum,False,Finance
454,Lori,Hicks,paulawatkins@example.com,+1-276-857-2894x13475,50,Marcusmouth,Saudi Arabia,"Editor, magazine features",44838,2025-08-06,2025-08-11 09:01:38.040521,36,571.03,Gold,True,Operations
455,Sierra,Khan,russellramirez@example.net,315-542-1447x73244,46,Donaldborough,Micronesia,Rural practice surveyor,101611,2025-03-13,2025-08-10 22:31:35.523235,13,4948.88,Bronze,True,Sales
456,Rachel,Moyer,adamwall@example.org,(934)896-7827x411,73,Bakerberg,Fiji,Commercial horticulturist,34224,2025-08-16,2025-09-03 05:27:21.683106,28,1314.08,Bronze,False,IT
457,Julie,Walker,murphywilliam@example.com,281.550.6185x380,67,New Nicholas,Western Sahara,English as a second language teacher,136415,2025-01-13,2025-08-18 01:50:25.433277,15,1049.39,Gold,False,Marketing
458,Edward,Cervantes,mcampbell@example.net,583-406-1789,57,South Haileyfurt,Norfolk Island,Television production assistant,48249,2024-02-27,2025-08-20 13:54:04.185934,50,1033.1,Silver,True,Finance
459,Alyssa,Best,mary47@example.com,+1-769-558-7413x1467,40,Wilsonmouth,Zimbabwe,"Investment banker, operational",99767,2025-01-03,2025-08-20 13:05:27.667539,17,2984.29,Silver,False,Operations
460,Raymond,Anderson,flarsen@example.net,(830)944-8360x85456,36,Rosston,Ethiopia,"Radiographer, diagnostic",67923,2025-02-22,2025-08-20 07:31:13.315276,36,1336.72,Bronze,True,HR
461,Lori,Parker,kwalker@example.net,219.895.2980,76,Port Janetstad,Seychelles,Surgeon,37770,2023-10-25,2025-08-11 14:16:09.821412,17,4335.24,Silver,True,Marketing
462,Jason,Nichols,maryfoster@example.net,242.255.6383,27,Port Shelbyville,Macao,Occupational therapist,123243,2025-04-09,2025-08-11 09:16:47.155068,20,4142.41,Platinum,False,Marketing
463,Justin,Johnson,arthurbrady@example.com,+1-462-341-1186x0089,54,Leeport,Slovenia,Jewellery designer,112890,2024-07-15,2025-09-01 10:08:32.862137,17,3139.06,Platinum,False,IT
464,Kevin,Stevens,bakerdiana@example.com,(846)213-6847x4883,58,Lunastad,Serbia,Sports coach,134149,2025-02-12,2025-08-23 16:28:08.755027,49,465.47,Gold,False,HR
465,Becky,Johnson,sergiowoods@example.org,+1-445-821-1823x7931,78,Millsshire,Senegal,"Exhibitions officer, museum/gallery",93968,2023-10-22,2025-08-24 22:05:42.786605,20,2909.78,Bronze,False,Operations
466,Robert,Yang,benjaminbarker@example.net,(304)338-7875x35778,60,Lyonsfurt,Brunei Darussalam,"Administrator, Civil Service",121395,2024-01-05,2025-09-01 13:30:05.592646,22,4250.53,Platinum,True,HR
467,Gabriel,Kim,williamsroger@example.org,+1-787-728-6604x1644,70,East Kelly,Poland,"Engineer, energy",57767,2025-04-17,2025-09-07 16:16:15.981400,31,1342.68,Gold,False,Finance
468,Nathan,Munoz,vford@example.net,001-622-587-0562x2710,54,Lake Clifford,Kuwait,Lawyer,47117,2023-11-17,2025-08-28 20:48:53.404727,36,4262.11,Gold,True,IT
469,Brooke,Jones,michaelsmith@example.org,346-494-5964x883,24,Lake Javierburgh,Estonia,"Surveyor, rural practice",112074,2023-11-22,2025-09-03 00:35:28.574830,50,4183.51,Bronze,True,Marketing
470,Brenda,Miranda,barbara99@example.com,001-997-232-0331x9222,46,Christianton,Burundi,Sales promotion account executive,89836,2025-04-21,2025-08-22 21:07:35.673520,0,4959.19,Platinum,True,Operations
471,Thomas,Turner,allenphillip@example.com,001-475-848-5819x324,76,Henryview,Poland,Community arts worker,47290,2024-10-20,2025-08-23 04:19:55.462569,41,1509.33,Gold,True,Operations
472,Michael,Johnson,melissa56@example.org,+1-283-665-2037x583,41,Clintonstad,United States Virgin Islands,Forensic scientist,62819,2024-09-10,2025-08-10 12:11:25.750571,5,1859.22,Silver,True,HR
473,Joshua,Holland,ssanders@example.net,340-290-7977x278,58,Anthonyberg,Romania,"Editor, film/video",70043,2025-06-06,2025-08-14 01:37:16.149532,46,3497.21,Silver,False,Operations
474,Robert,Singleton,ramosjennifer@example.com,784-239-0552,23,Butlerton,Bahrain,"Engineer, automotive",122235,2025-05-04,2025-08-25 03:55:58.598176,6,5.43,Platinum,True,Marketing
475,Jessica,Miller,mwilliams@example.org,001-386-920-4485x157,55,North Samanthaburgh,Saint Lucia,Chartered legal executive (England and Wales),59647,2024-01-22,2025-08-27 20:27:40.990136,33,3399.91,Bronze,True,Operations
476,Tammy,Wang,robinsonnicholas@example.org,001-734-832-4064x2429,39,Port Jacob,Turks and Caicos Islands,"Engineer, communications",137100,2024-01-16,2025-08-18 23:11:08.638235,7,4940.77,Platinum,True,HR
477,Heidi,Baker,xkelly@example.com,001-587-720-9628x93654,22,Christopherborough,Eritrea,Engineering geologist,60008,2024-08-15,2025-08-11 01:28:37.347548,24,446.66,Bronze,True,Sales
478,Darius,Barrett,thomasmcdonald@example.com,(796)790-5150x267,41,East Robinport,Central African Republic,"Psychologist, sport and exercise",145472,2024-10-12,2025-09-01 16:18:25.099005,19,685.65,Silver,True,IT
479,Scott,Jensen,esimon@example.org,859-657-6403x816,51,Watkinsburgh,Malaysia,Dietitian,103831,2025-07-14,2025-09-05 17:10:58.878079,0,3051.6,Silver,False,Sales
480,Tammy,Bender,stephaniebradley@example.org,(450)914-2576,64,Lake Dylanburgh,Gabon,Information systems manager,57925,2023-11-06,2025-08-17 04:53:11.846298,40,3741.34,Platinum,False,Marketing
481,James,Davis,ericpeters@example.com,9728517863,23,Mccarthyville,Iceland,"Conservation officer, historic buildings",147518,2024-04-28,2025-09-07 04:13:24.135426,6,700.07,Bronze,False,Sales
482,Ricardo,Murphy,lori69@example.com,+1-515-779-0392,79,Matthewtown,New Zealand,Tour manager,86280,2025-03-11,2025-09-06 13:20:10.913867,20,3955.38,Silver,False,Operations
483,Debbie,Taylor,bradleyturner@example.org,862-362-4467x04622,23,Drakestad,Poland,Chiropractor,62527,2024-12-31,2025-08-22 06:03:19.439407,35,3005.0,Gold,True,Operations
484,Lindsay,Martin,autumncruz@example.com,9767604641,74,Josephside,Haiti,Clinical research associate,69537,2025-04-05,2025-09-08 12:57:47.844526,13,2588.75,Silver,False,Sales
485,Amanda,Reyes,hernandezmatthew@example.net,001-643-289-7607,59,Port Tracystad,Australia,Tour manager,37152,2025-01-22,2025-08-17 16:30:35.077500,50,4489.56,Silver,False,HR
486,Matthew,Phillips,danielsguy@example.com,(307)354-0915x08632,25,Lake Duane,Lithuania,Plant breeder/geneticist,61599,2025-06-22,2025-08-20 11:30:45.241388,31,3190.41,Bronze,True,Sales
487,Stephen,Williamson,uwilliams@example.com,8298168154,77,East Stephanieview,Saint Helena,Cartographer,71480,2025-05-12,2025-08-23 02:54:28.254422,8,1934.19,Platinum,False,Finance
488,Darren,Lee,wanda98@example.net,605.297.3642,61,Browningport,Faroe Islands,"Accountant, chartered public finance",52645,2024-07-02,2025-08-10 16:18:43.515358,48,2355.07,Bronze,True,Finance
489,Robert,Anderson,steven51@example.org,805.731.9497,22,Alvarezside,American Samoa,Lobbyist,31807,2024-05-14,2025-08-20 12:13:05.487854,16,1078.71,Bronze,False,Finance
490,Sean,Murray,sclark@example.org,+1-664-660-9178x51385,36,Shannonmouth,Antarctica (the territory South of 60 deg S),"Designer, furniture",112388,2024-12-08,2025-08-15 02:52:59.319091,45,2505.24,Platinum,False,Operations
491,Michael,Reynolds,potterjustin@example.net,636.482.6911x6331,43,Port Kimberly,Saint Pierre and Miquelon,Oncologist,40803,2024-10-15,2025-08-20 16:17:31.816099,40,2682.82,Silver,False,IT
492,Jeff,Lester,luis51@example.net,+1-858-688-6367x74722,37,New Mariamouth,Palau,Drilling engineer,40357,2025-01-20,2025-08-13 01:37:37.442204,32,4604.62,Silver,False,HR
493,Betty,Barnes,ojenkins@example.org,+1-532-499-8199x605,55,Cohenstad,Angola,Tourist information centre manager,113138,2025-06-15,2025-08-29 17:47:52.788275,48,4172.63,Bronze,False,Operations
494,Andrea,Boyer,stephensharp@example.org,(973)952-4103,45,Lake Carrie,Dominican Republic,"Editor, film/video",125677,2025-08-20,2025-08-25 02:59:21.122219,15,289.53,Bronze,False,IT
495,Daniel,Munoz,monica23@example.com,001-210-906-8761x6481,47,Careyton,French Guiana,Occupational therapist,110254,2025-05-06,2025-08-31 20:56:34.196435,38,275.14,Silver,True,IT
